state,session,chamber,bill_id,title,created_at,updated_at,type,subjects
wa,2011-2012,lower,HB 1152,Providing technical assistance to achieve voluntary compliance with water pollution control statutes.,2011-02-25 17:48:54.212000,2012-11-02 06:43:59.450000,bill,Environmental|State Agencies|Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1153,Concerning costs for the collection of DNA samples.,2011-02-25 17:48:54.215000,2012-11-02 06:43:59.508000,bill,Public Services|Science and Medical Research|Legal Issues|Crime
wa,2011-2012,lower,HB 1154,Extending the business and occupation tax credit for research and development.,2011-02-25 17:48:54.220000,2012-10-18 06:58:14.903000,bill,"Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1155,Prohibiting local governments and state agencies from mandating the installation of fire sprinkler systems in agricultural structures.,2011-02-25 17:48:54.224000,2012-11-02 06:43:59.521000,bill,Agriculture and Food|State Agencies|Other
wa,2011-2012,lower,HB 1156,Providing a moratorium on rule making.,2011-02-25 17:48:54.227000,2012-11-02 06:43:59.525000,bill,State Agencies|Other
wa,2011-2012,lower,HB 1157,Regarding the forest practices permitting system.,2011-02-25 17:48:54.229000,2012-11-02 06:43:59.528000,bill,Environmental|State Agencies
wa,2011-2012,lower,HB 1158,Concerning ballot title information.,2011-02-25 17:48:54.232000,2012-10-18 06:58:14.778000,bill,"Other|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1159,Addressing the rights of crime victims.,2011-02-25 17:48:54.234000,2012-10-18 06:58:14.784000,bill,Crime
wa,2011-2012,lower,HB 1160,Prohibiting adverse possession claims.,2011-02-25 17:48:54.238000,2012-10-18 06:58:16.637000,bill,Housing and Property|Other
wa,2011-2012,lower,HB 1161,Regarding the payment of compensation to small forest landowners participating in the forest riparian easement program.,2011-02-25 17:48:54.241000,2012-11-02 06:44:00.888000,bill,Environmental|State Agencies
wa,2011-2012,lower,HB 1162,Streamlining natural resources management.,2011-02-25 17:48:54.243000,2012-10-18 06:58:16.954000,bill,Agriculture and Food|Environmental|State Agencies|Recreation|Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1163,"Concerning harassment, intimidation, and bullying prevention.",2011-02-25 17:48:54.249000,2012-11-02 06:44:00.900000,bill,Education|Other
wa,2011-2012,lower,HB 1164,Providing leave from employment for participating in a child's educational activities.,2011-02-25 17:48:54.269000,2012-11-02 06:44:00.862000,bill,Labor and Employment
wa,2011-2012,lower,HB 1165,Providing support for small business. ,2011-02-25 17:48:54.273000,2012-11-02 06:44:00.858000,bill,"Commerce|State Agencies|Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1166,Preventing alcohol poisoning deaths.,2011-02-25 17:48:54.276000,2012-11-02 06:44:00.879000,bill,Drugs|Health|Crime
wa,2011-2012,lower,HB 1167,Expanding provisions relating to driving or being in physical control of a motor vehicle while under the influence of alcohol or drugs.,2011-02-25 17:48:54.279000,2012-11-02 06:44:00.869000,bill,Transportation|Legal Issues|Crime
wa,2011-2012,lower,HB 1168,Concerning career and technical education.,2011-02-25 17:48:54.282000,2012-11-02 06:44:00.978000,bill,Education
wa,2011-2012,lower,HB 1169,Regarding noxious weed lists.,2011-02-25 17:48:54.285000,2012-11-02 06:44:00.941000,bill,Environmental
wa,2011-2012,lower,HB 1170,Concerning triage facilities.,2011-02-25 17:48:54.288000,2012-11-02 06:44:02.691000,bill,Public Services|Health
wa,2011-2012,lower,HB 1171,Concerning high capacity transportation system plan components and review.,2011-02-25 17:48:54.301000,2012-11-02 06:44:02.780000,bill,
wa,2011-2012,lower,HB 1172,Concerning beer and wine tasting at farmers markets.,2011-02-25 17:48:54.305000,2012-11-02 06:44:02.670000,bill,Agriculture and Food|Other|Business and Consumers
wa,2011-2012,lower,HB 1173,Regarding small works roster contracting procedures.,2011-02-25 17:48:54.307000,2012-11-02 06:44:02.683000,bill,Labor and Employment|Public Services|Business and Consumers
wa,2011-2012,lower,HB 1174,Making 2009-11 supplemental transportation appropriations.,2011-02-25 17:48:54.309000,2012-10-18 06:58:24.968000,bill,"Transportation|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1175,Making 2011-13 transportation appropriations.,2011-02-25 17:48:54.312000,2012-11-02 06:44:02.892000,bill,"Transportation|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1176,Providing licensed midwives online access to health care resources through the University of Washington health sciences library.,2011-02-25 17:48:54.327000,2012-11-02 06:44:02.795000,bill,Education|Health
wa,2011-2012,lower,HB 1177,Regarding field investigations on privately owned lands.,2011-02-25 17:48:54.330000,2012-11-02 06:44:02.810000,bill,
wa,2011-2012,lower,HB 1178,Addressing the office of regulatory assistance.,2011-02-25 17:48:54.333000,2012-11-02 06:44:02.928000,bill,State Agencies|Other
wa,2011-2012,lower,HB 1179,Clarifying that public employees may attend informational or educational meetings regarding legislative issues.,2011-02-25 17:48:54.337000,2012-11-02 06:44:02.948000,bill,Labor and Employment
wa,2011-2012,lower,HB 1180,Expanding the protections for victims of stalking and harassment in antiharassment protection orders.,2011-02-25 17:48:54.341000,2012-11-02 06:44:04.591000,bill,Crime
wa,2011-2012,lower,HB 1181,Creating the Washington state board of naturopathy.,2011-02-25 17:48:54.347000,2012-11-02 06:44:04.578000,bill,State Agencies|Health
wa,2011-2012,lower,HB 1182,Clarifying that each instance of an attempt to intimidate or tamper with a witness constitutes a separate violation for purposes of determining the unit of prosecution under tampering with or intimidating a witness statutes.,2011-02-25 17:48:54.354000,2012-11-02 06:44:04.562000,bill,Legal Issues|Crime
wa,2011-2012,lower,HB 1183,Regarding institutions of higher education prohibiting hospitals or physicians from entering into agreements to provide clinical rotations or residencies to certain medical students.,2011-02-25 17:48:54.362000,2012-11-02 06:44:04.543000,bill,Education|Health
wa,2011-2012,lower,HB 1184,Clarifying that the basis for business and occupation tax for real estate firms is the commission amount received by each real estate firm involved in a transaction.,2011-02-25 17:48:54.395000,2012-11-02 06:44:04.527000,bill,"Housing and Property|Business and Consumers|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1185,Counting absentee ballots.,2011-02-25 17:48:54.408000,2012-10-18 06:58:27.643000,bill,Campaign Finance and Election Issues
wa,2011-2012,lower,HB 1186,Concerning requirements under the state's oil spill program.,2011-02-25 17:48:54.412000,2012-11-02 06:44:04.460000,bill,State Agencies|Transportation|Energy
wa,2011-2012,lower,HB 1187,Creating the climate change accountability act.,2011-02-25 17:48:54.418000,2012-10-18 06:58:27.558000,bill,Environmental|State Agencies
wa,2011-2012,lower,HB 1188,Concerning suffocation and other domestic violence offenses.,2011-02-25 17:48:54.421000,2012-11-02 06:44:04.431000,bill,Legal Issues|Family and Children Issues|Crime
wa,2011-2012,lower,HB 1189,Eliminating the family leave insurance program.,2011-02-25 17:48:54.424000,2012-11-02 06:44:04.421000,bill,Labor and Employment|Public Services|Insurance|Family and Children Issues
wa,2011-2012,lower,HB 1190,Concerning billing for anatomic pathology services.,2011-02-25 17:48:54.430000,2012-11-02 06:44:06.286000,bill,Health|Insurance
wa,2011-2012,lower,HB 1191,Changing the expiration dates of the mortgage lending fraud prosecution account and its revenue source.,2011-02-25 17:48:54.436000,2012-11-02 06:44:06.302000,bill,Housing and Property|Public Services
wa,2011-2012,lower,HB 1192,Ensuring the viability of small forest landowners.,2011-02-25 17:48:54.438000,2012-11-02 06:44:06.314000,bill,Environmental
wa,2011-2012,lower,HB 1193,Modifying violation provisions for offenders.,2011-02-25 17:48:54.440000,2012-10-18 06:58:29.763000,bill,Legal Issues|Crime
wa,2011-2012,lower,HB 1194,Continuing to determine bail for the release of a person arrested and detained for a felony offense on an individualized basis by a judicial officer.,2011-02-25 17:48:54.443000,2012-11-02 06:44:06.251000,bill,Crime
wa,2011-2012,lower,HB 1195,Clarifying that a license and endorsement are needed to make small loans.,2011-02-25 17:48:54.445000,2012-11-02 06:44:06.268000,bill,"Commerce|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1196,Directing state agencies to consider economic development opportunities when making land management decisions.,2011-02-25 17:48:54.448000,2012-11-02 06:44:06.275000,bill,Recreation|Environmental|State Agencies|Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1197,Addressing the growth management hearings board.,2011-02-25 17:48:54.450000,2012-10-18 06:58:29.713000,bill,Other
wa,2011-2012,lower,HB 1198,Creating a cause of action for persons who are adversely affected by the judicial review of a decision made under the state environmental policy act.,2011-02-25 17:48:54.452000,2012-11-02 06:44:06.238000,bill,Environmental|State Agencies|Other
wa,2011-2012,lower,HB 1199,Fostering economic development by encouraging increased productivity on certain working lands through transfers in ownership.,2011-02-25 17:48:54.455000,2012-11-02 06:44:06.241000,bill,Environmental|State Agencies|Other|Legal Issues
wa,2011-2012,lower,HB 1200,Establishing a state meat inspection program.,2011-02-25 17:48:54.458000,2012-11-02 06:44:08.840000,bill,Agriculture and Food|State Agencies|Public Services|Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1201,Eliminating the mandatory retirement age for judges.,2011-02-25 17:48:54.470000,2012-10-18 06:58:32.846000,bill,Labor and Employment|Legal Issues
wa,2011-2012,lower,HB 1202,Creating a pilot project to allow spirits sampling in state liquor stores and contract stores.,2011-02-25 17:48:54.473000,2012-11-02 06:44:08.855000,bill,Commerce|Other|Business and Consumers
wa,2011-2012,lower,HB 1203,"Authorizing the use of four-wheel, all-terrain vehicles on public roadways under certain conditions.",2011-02-25 17:48:54.476000,2012-11-02 06:44:08.870000,bill,Recreation|Transportation
wa,2011-2012,lower,HB 1204,Requiring assessors to give notice of the true and fair value of real property regardless of whether there was a change in value.,2011-02-25 17:48:54.479000,2012-11-02 06:44:08.756000,bill,"Housing and Property|Budget, Spending, and Taxes"
wa,2011-2012,lower,HB 1205,Licensing court reporters.,2011-02-25 17:48:54.483000,2012-11-02 06:44:08.762000,bill,Labor and Employment|State Agencies|Business and Consumers|Legal Issues
wa,2011-2012,lower,HB 1206,Making harassment against criminal justice participants a crime under certain circumstances.,2011-02-25 17:48:54.486000,2012-11-02 06:44:08.777000,bill,Public Services|Other|Legal Issues|Family and Children Issues|Crime
wa,2011-2012,lower,HB 1207,Complying with the constitutional requirement to set a starting time for regular legislative sessions.,2011-02-25 17:48:54.495000,2012-11-02 06:44:08.795000,bill,Legislative Affairs
wa,2011-2012,lower,HB 1208,Requiring notification of sex offenders attending schools.,2011-02-25 17:48:54.497000,2012-11-02 06:44:08.748000,bill,Education|Crime
wa,2011-2012,lower,HB 1209,Improving the resources and tools community corrections officers and law enforcement need to perform their duties protecting the public.,2011-02-25 17:48:54.500000,2012-11-02 06:44:08.752000,bill,Crime
wa,2011-2012,lower,HB 1210,Regarding the standardization of salmon fishing time for gill net gear and purse seine gear in Puget Sound.,2011-02-25 17:48:54.516000,2012-11-02 06:44:07.661000,bill,Animal Rights and Wildlife Issues
wa,2011-2012,lower,HB 1211,Concerning utility donations to hunger programs.,2011-02-25 17:48:54.522000,2012-11-02 06:44:07.646000,bill,Agriculture and Food|Public Services
wa,2011-2012,lower,HB 1212,Authorizing the department of agriculture to accept and expend gifts.,2011-02-25 17:48:54.531000,2012-11-02 06:44:07.633000,bill,Agriculture and Food|State Agencies
wa,2011-2012,lower,HB 1213,Regulating pawnbrokers and secondhand dealers who deal with precious metal property.,2011-02-25 17:48:54.534000,2012-11-02 06:44:07.627000,bill,Other|Business and Consumers|Legal Issues|Crime
wa,2011-2012,lower,HB 1214,Concerning private transfer fee obligations.,2011-02-25 17:48:54.537000,2012-11-02 06:44:07.619000,bill,Housing and Property
wa,2011-2012,lower,HB 1215,Clarifying the application of the fifteen-day storage limit on liens for impounded vehicles.,2011-02-25 17:48:54.539000,2012-11-02 06:44:07.578000,bill,Transportation
wa,2011-2012,lower,HB 1216,Concerning digital copy machines used by public agencies.,2011-02-25 17:48:54.542000,2012-10-18 06:58:31.278000,bill,State Agencies|Other
wa,2011-2012,lower,HB 1217,Authorizing local authorities to establish maximum speed limits on certain nonarterial highways.,2011-02-25 17:48:54.548000,2012-11-02 06:44:07.559000,bill,Transportation
wa,2011-2012,lower,HB 1218,Making technical corrections to the Revised Code of Washington.,2011-02-25 17:48:54.552000,2012-11-02 06:44:07.542000,bill,Other
wa,2011-2012,lower,HB 1219,Concerning license plates on the front of vehicles.,2011-02-25 17:48:54.555000,2012-10-18 06:58:31.206000,bill,State Agencies|Transportation
wa,2011-2012,lower,HB 1220,Regulating insurance rates.,2011-02-25 17:48:54.558000,2012-11-02 06:44:11.328000,bill,Other|Insurance
wa,2011-2012,lower,HB 1221,Regarding the rights of certain higher education students involved in military service.,2011-02-25 17:48:54.583000,2012-11-02 06:44:11.394000,bill,Military|Education
wa,2011-2012,lower,HB 1222,Authorizing limited expansions of urban growth areas into one hundred year floodplains in areas adjacent to a freeway interchange or interstate in counties wholly or partially bordering salt waters with more than one hundred thousand but fewer than one hundred fifty thousand residents.,2011-02-25 17:48:54.600000,2012-11-02 06:44:11.292000,bill,Environmental|Other|Municipal and County Issues
wa,2011-2012,lower,HB 1223,Authorizing use of hearing officers for street vacation hearings. (REVISED FOR ENGROSSED: Authorizing use of hearing examiners for street vacation hearings. ),2011-02-25 17:48:54.603000,2012-11-02 06:44:11.306000,bill,
